LATITUDE,LONGITUDE,FIRE_SIZE,date
17.956533,-66.121941,1.0,02-2007
17.970539,-66.246414,1.0,02-2007
17.993565,-66.386131,1.0,02-2007
18.013334,-66.416862,1.0,02-2007
18.385344,-67.114166,1.0,02-2007
18.032873,-66.832199,1.0,02-2007
18.403494,-67.081078,1.0,02-2007
18.330286,-67.186348,1.0,02-2007
18.092176,-66.729424,1.0,02-2007
18.165016,-66.645149,1.0,02-2007
18.13699,-66.72049,1.0,02-2007
17.969784,-66.910782,0.5,02-2007
17.958364,-66.172852,0.5,02-2007
18.363047,-67.18605,0.5,02-2007
18.363047,-67.18605,0.5,02-2007
18.026274,-66.62233,0.5,02-2007
18.057589,-66.798042,0.5,02-2007
18.258928,-67.044868,0.5,02-2007
18.153349,-66.476265,0.5,02-2007
18.262589,-66.577759,0.5,02-2007
18.042032,-67.014061,0.25,02-2007
18.069475,-67.022491,0.25,02-2007
18.260237,-66.68232,0.05,02-2007
18.260237,-66.68232,0.05,02-2007
18.275372,-66.899712,0.05,02-2007
18.29113,-66.750832,0.05,02-2007
18.091269,-67.174347,150.0,02-2007
18.024462,-66.8666,50.0,02-2007
18.475163,-66.555565,40.0,02-2007
17.993565,-66.386131,20.0,02-2007
18.092676,-66.942284,15.0,02-2007
18.130913,-66.472954,15.0,02-2007
17.970539,-66.246414,10.0,02-2007
17.980255,-65.987518,10.0,02-2007
18.055744,-66.813118,10.0,02-2007
18.085781,-66.990143,10.0,02-2007
18.036682,-66.254295,10.0,02-2007
18.401484,-66.956703,10.0,02-2007
18.036682,-66.254295,8.0,02-2007
18.01667,-66.451408,5.0,02-2007
18.385344,-67.114166,5.0,02-2007
18.360287,-67.23719,4.0,02-2007
18.373442,-66.560211,4.0,02-2007
18.024462,-66.8666,3.0,02-2007
18.412663,-66.465836,3.0,02-2007
18.069086,-66.919533,3.0,02-2007
18.385344,-67.114166,2.0,02-2007
18.009628,-66.359695,2.0,02-2007
18.452648,-66.84272,2.0,02-2007
18.085781,-66.990143,2.0,02-2007
18.480196,-66.64341,1.0,02-2007
18.00882,-66.73941,1.0,02-2007
18.053118,-67.176804,1.0,02-2007
18.008783,-66.891083,1.0,02-2007
18.037039,-66.554596,1.0,02-2007
17.992016,-66.847763,1.0,02-2007
17.983538,-66.084427,1.0,02-2007
18.334972,-67.08316,1.0,02-2007
18.412663,-66.465836,1.0,02-2007
17.981108,-65.938034,1.0,02-2007
18.333139,-67.144089,1.0,02-2007
18.403494,-67.081078,1.0,02-2007
18.373442,-66.560211,1.0,02-2007
18.092676,-66.942284,1.0,02-2007
18.118147,-67.012459,1.0,02-2007
18.327225,-66.848831,1.0,02-2007
17.969784,-66.910782,0.5,02-2007
18.254961,-67.157951,0.5,02-2007
17.99262,-66.930443,0.5,02-2007
18.119322,-65.417709,0.5,02-2007
18.365988,-67.16935,0.5,02-2007
18.134274,-67.100838,0.5,02-2007
18.471178,-67.157776,0.5,02-2007
18.374128,-67.075279,0.5,02-2007
18.026793,-66.776047,0.5,02-2007
18.150723,-67.105469,0.5,02-2007
18.403494,-67.081078,0.5,02-2007
18.098534,-66.514458,0.5,02-2007
18.098534,-66.514458,0.5,02-2007
18.271427,-66.477501,0.5,02-2007
18.219831,-66.592567,0.5,02-2007
18.042032,-67.014061,0.25,02-2007
18.358133,-67.031029,0.25,02-2007
18.181528,-67.121613,0.25,02-2007
18.085781,-66.990143,0.25,02-2007
18.085781,-66.990143,0.25,02-2007
18.018326,-66.939667,60.0,02-2007
17.970539,-66.246414,30.0,02-2007
18.102457,-66.483154,30.0,02-2007
18.032873,-66.832199,15.0,02-2007
18.105072,-66.753044,15.0,02-2007
17.99262,-66.930443,10.0,02-2007
18.059862,-66.828506,10.0,02-2007
18.130913,-66.472954,10.0,02-2007
18.130913,-66.472954,8.0,02-2007
18.026896,-66.526848,7.0,02-2007
18.042032,-67.014061,7.0,02-2007
18.056477,-66.940918,7.0,02-2007
17.999615,-66.704185,6.0,02-2007
18.063969,-66.87796,6.0,02-2007
17.970539,-66.246414,5.0,02-2007
18.049324,-66.866508,5.0,02-2007
17.9879,-65.964447,5.0,02-2007
17.9879,-65.964447,5.0,02-2007
18.056477,-66.940918,5.0,02-2007
18.153349,-66.476265,5.0,02-2007
18.342518,-67.111572,3.0,02-2007
17.964052,-66.390717,2.0,02-2007
18.383965,-67.17231,2.0,02-2007
18.013334,-66.416862,2.0,02-2007
18.34053,-66.994316,2.0,02-2007
18.332642,-67.018456,2.0,02-2007
18.278818,-67.080223,2.0,02-2007
18.036289,-66.911003,2.0,02-2007
18.102509,-67.003189,2.0,02-2007
18.105072,-66.753044,2.0,02-2007
18.130913,-66.472954,1.5,02-2007
17.969784,-66.910782,1.0,02-2007
18.203012,-67.144806,1.0,02-2007
17.970539,-66.246414,1.0,02-2007
17.970539,-66.246414,1.0,02-2007
17.98888,-67.04792,1.0,02-2007
17.976648,-66.114357,1.0,02-2007
17.976648,-66.114357,1.0,02-2007
18.385344,-67.114166,1.0,02-2007
18.352669,-67.006691,1.0,02-2007
17.983538,-66.084427,1.0,02-2007
18.069475,-67.022491,1.0,02-2007
18.331411,-67.054253,1.0,02-2007
18.345392,-67.157715,1.0,02-2007
18.403494,-67.081078,1.0,02-2007
18.403494,-67.081078,1.0,02-2007
17.998768,-66.168312,1.0,02-2007
18.219831,-66.592567,1.0,02-2007
18.063969,-66.87796,0.75,02-2007
17.956533,-66.121941,0.5,02-2007
18.053118,-67.176804,0.5,02-2007
18.471178,-67.157776,0.5,02-2007
17.994455,-66.043442,0.5,02-2007
18.033382,-65.845215,0.5,02-2007
18.108768,-67.046249,0.5,02-2007
17.999615,-66.704185,0.5,02-2007
18.321482,-66.466782,0.5,02-2007
18.3729,-66.942284,0.5,02-2007
18.351723,-66.963295,0.5,02-2007
18.322277,-66.500969,0.5,02-2007
18.308479,-66.92025,0.5,02-2007
18.195904,-66.58728,0.5,02-2007
18.374987,-65.715271,0.25,02-2007
18.119322,-65.417709,0.25,02-2007
17.976648,-66.114357,0.25,02-2007
18.335455,-66.971268,0.25,02-2007
18.297945,-67.030426,0.25,02-2007
17.970539,-66.246414,10.0,02-2007
18.332642,-67.018456,10.0,02-2007
17.983538,-66.084427,10.0,02-2007
18.055744,-66.813118,10.0,02-2007
18.45849,-67.07888,7.0,02-2007
18.059925,-66.844116,5.0,02-2007
17.976648,-66.114357,4.0,02-2007
17.976648,-66.114357,4.0,02-2007
17.983538,-66.084427,4.0,02-2007
18.105072,-66.753044,4.0,02-2007
17.980255,-65.987518,3.0,02-2007
18.013334,-66.416862,3.0,02-2007
17.983538,-66.084427,3.0,02-2007
18.334972,-67.08316,3.0,02-2007
18.250294,-66.963638,3.0,02-2007
18.010281,-66.499519,2.0,02-2007
18.037039,-66.554596,2.0,02-2007
18.473412,-66.890327,2.0,02-2007
17.983709,-66.614555,1.0,02-2007
18.005566,-66.601433,1.0,02-2007
17.991743,-67.000259,1.0,02-2007
18.025436,-66.596268,1.0,02-2007
18.026896,-66.526848,1.0,02-2007
18.385344,-67.114166,1.0,02-2007
18.057589,-66.798042,1.0,02-2007
18.239449,-65.96875,1.0,02-2007
18.351723,-66.963295,1.0,02-2007
18.369959,-66.838799,1.0,02-2007
17.99262,-66.930443,0.5,02-2007
18.347691,-67.251755,0.5,02-2007
17.980255,-65.987518,0.5,02-2007
17.994455,-66.043442,0.5,02-2007
18.026793,-66.776047,0.5,02-2007
18.053913,-67.054703,0.5,02-2007
18.032873,-66.832199,0.5,02-2007
18.057589,-66.798042,0.5,02-2007
18.059925,-66.844116,0.5,02-2007
18.441923,-67.10672,0.5,02-2007
18.059862,-66.828506,0.5,02-2007
18.392817,-66.8881,0.05,02-2007
17.983538,-66.084427,30.0,02-2007
18.019718,-66.578522,20.0,02-2007
18.331411,-67.054253,12.0,02-2007
18.036289,-66.911003,7.0,02-2007
18.036289,-66.911003,5.0,02-2007
18.385344,-67.114166,3.0,02-2007
18.024462,-66.8666,3.0,02-2007
18.036289,-66.911003,3.0,02-2007
18.073431,-66.7099,3.0,02-2007
17.969381,-66.883492,2.0,02-2007
18.056477,-66.940918,2.0,02-2007
18.057589,-66.798042,2.0,02-2007
18.059925,-66.844116,2.0,02-2007
18.403494,-67.081078,2.0,02-2007
17.993565,-66.386131,1.0,02-2007
17.999434,-66.026398,1.0,02-2007
18.013334,-66.416862,1.0,02-2007
18.006096,-66.667595,1.0,02-2007
18.056477,-66.940918,1.0,02-2007
18.056477,-66.940918,1.0,02-2007
18.059925,-66.844116,1.0,02-2007
18.451332,-67.125732,1.0,02-2007
18.239449,-65.96875,1.0,02-2007
18.098534,-66.514458,1.0,02-2007
18.073431,-66.7099,1.0,02-2007
18.207586,-66.945511,1.0,02-2007
18.195904,-66.58728,1.0,02-2007
17.970539,-66.246414,0.5,02-2007
18.368937,-67.227821,0.5,02-2007
17.970369,-66.929642,0.5,02-2007
18.006666,-66.308388,0.5,02-2007
18.330286,-67.186348,0.5,02-2007
17.976648,-66.114357,0.25,02-2007
18.350328,-67.201172,0.25,02-2007
18.278048,-66.957573,0.25,02-2007
18.281204,-66.0821,0.1,02-2007
18.35218,-66.806641,0.05,02-2007
18.036289,-66.911003,40.0,02-2007
17.98839,-66.593575,25.0,02-2007
18.379002,-67.012344,25.0,02-2007
18.050814,-66.354919,20.0,02-2007
18.272224,-66.928391,20.0,02-2007
18.069086,-66.919533,15.0,02-2007
17.970539,-66.246414,10.0,02-2007
17.976648,-66.114357,10.0,02-2007
18.063969,-66.87796,10.0,02-2007
18.142918,-66.590668,6.0,02-2007
18.091269,-67.174347,5.0,02-2007
18.00988,-66.81189,5.0,02-2007
18.361967,-67.123428,5.0,02-2007
18.062706,-66.523926,5.0,02-2007
18.078007,-66.486336,5.0,02-2007
18.009628,-66.359695,4.0,02-2007
17.981108,-65.938034,4.0,02-2007
18.473412,-66.890327,3.0,02-2007
18.332642,-67.018456,3.0,02-2007
17.989458,-66.518951,2.0,02-2007
17.97312,-66.820183,2.0,02-2007
18.009628,-66.359695,2.0,02-2007
18.332642,-67.018456,2.0,02-2007
18.007933,-65.878517,2.0,02-2007
18.056477,-66.940918,2.0,02-2007
18.056477,-66.940918,2.0,02-2007
18.055744,-66.813118,2.0,02-2007
18.063969,-66.87796,2.0,02-2007
18.430786,-65.880165,1.0,02-2007
17.956533,-66.121941,1.0,02-2007
17.976648,-66.114357,1.0,02-2007
18.013334,-66.416862,1.0,02-2007
18.054182,-66.965096,1.0,02-2007
18.063969,-66.87796,1.0,02-2007
18.061888,-66.598701,1.0,02-2007
18.147217,-65.877586,1.0,02-2007
18.069086,-66.919533,1.0,02-2007
18.314426,-66.411652,1.0,02-2007
18.248112,-67.012444,1.0,02-2007
18.081961,-66.668053,1.0,02-2007
18.195904,-66.58728,1.0,02-2007
17.970539,-66.246414,0.5,02-2007
18.385344,-67.114166,0.5,02-2007
18.385344,-67.114166,0.5,02-2007
17.983538,-66.084427,0.5,02-2007
17.981108,-65.938034,0.5,02-2007
18.355312,-66.41848,0.5,02-2007
18.374992,-66.98188,0.5,02-2007
18.10998,-66.966835,0.5,02-2007
18.091257,-65.812027,0.25,02-2007
18.388968,-66.910172,0.05,02-2007
18.268377,-66.729263,0.05,02-2007
18.056477,-66.940918,40.0,02-2007
18.054182,-66.965096,35.0,02-2007
18.024181,-66.982414,20.0,02-2007
18.059925,-66.844116,20.0,02-2007
18.036289,-66.911003,15.0,02-2007
18.063969,-66.87796,15.0,02-2007
18.006666,-66.308388,10.0,02-2007
18.334972,-67.08316,10.0,02-2007
18.302698,-66.972816,10.0,02-2007
17.989458,-66.518951,7.0,02-2007
18.331411,-67.054253,7.0,02-2007
18.351723,-66.963295,6.5,02-2007
18.01667,-66.451408,5.0,02-2007
18.008783,-66.891083,5.0,02-2007
18.374128,-67.075279,5.0,02-2007
18.036289,-66.911003,5.0,02-2007
18.092176,-66.729424,5.0,02-2007
18.385344,-67.114166,4.0,02-2007
18.061184,-66.895203,4.0,02-2007
18.230062,-66.572067,4.0,02-2007
18.165609,-67.127327,3.0,02-2007
18.059881,-66.507103,3.0,02-2007
18.278048,-66.957573,3.0,02-2007
18.077843,-66.797607,3.0,02-2007
18.199905,-66.849228,3.0,02-2007
18.342518,-67.111572,2.0,02-2007
18.087214,-66.887108,2.0,02-2007
18.305115,-67.23027,1.5,02-2007
18.006163,-66.769073,1.0,02-2007
18.385344,-67.114166,1.0,02-2007
18.350761,-67.213333,1.0,02-2007
18.006096,-66.667595,1.0,02-2007
18.334972,-67.08316,1.0,02-2007
18.056477,-66.940918,1.0,02-2007
18.057226,-66.406883,1.0,02-2007
18.338512,-67.173058,1.0,02-2007
18.059862,-66.828506,1.0,02-2007
18.036682,-66.254295,1.0,02-2007
18.069086,-66.919533,1.0,02-2007
18.092676,-66.942284,1.0,02-2007
18.334839,-66.882278,1.0,02-2007
18.275372,-66.899712,1.0,02-2007
18.006163,-66.769073,0.5,02-2007
18.120605,-65.523895,0.5,02-2007
18.332108,-67.236771,0.5,02-2007
18.037039,-66.554596,0.5,02-2007
18.056477,-66.940918,0.5,02-2007
18.306484,-66.438118,0.5,02-2007
18.333139,-67.144089,0.5,02-2007
18.061888,-66.598701,0.5,02-2007
18.092676,-66.942284,0.5,02-2007
18.092676,-66.942284,0.5,02-2007
18.226379,-66.123444,0.5,02-2007
18.139774,-66.441658,0.5,02-2007
18.214119,-66.562141,0.5,02-2007
17.983538,-66.084427,0.25,02-2007
18.085781,-66.990143,0.25,02-2007
18.036289,-66.911003,70.0,02-2007
17.991743,-67.000259,50.0,02-2007
18.360287,-67.23719,30.0,02-2007
17.991743,-67.000259,15.0,02-2007
18.334972,-67.08316,10.0,02-2007
18.063969,-66.87796,8.0,02-2007
17.989458,-66.518951,7.0,02-2007
18.082392,-66.779846,7.0,02-2007
18.01667,-66.451408,5.0,02-2007
18.403494,-67.081078,5.0,02-2007
18.01667,-66.451408,4.5,02-2007
17.993565,-66.386131,4.0,02-2007
18.036957,-66.501457,4.0,02-2007
18.051523,-67.127563,4.0,02-2007
18.091269,-67.174347,3.0,02-2007
18.34642,-65.963028,3.0,02-2007
18.063969,-66.87796,3.0,02-2007
18.063969,-66.87796,3.0,02-2007
18.269119,-67.018585,3.0,02-2007
18.010281,-66.499519,2.0,02-2007
18.471178,-67.157776,2.0,02-2007
18.036682,-66.254295,2.0,02-2007
18.100979,-66.405479,2.0,02-2007
18.479696,-66.404099,1.0,02-2007
17.956533,-66.121941,1.0,02-2007
17.970369,-66.929642,1.0,02-2007
17.976648,-66.114357,1.0,02-2007
18.013334,-66.416862,1.0,02-2007
18.385344,-67.114166,1.0,02-2007
18.350761,-67.213333,1.0,02-2007
17.992016,-66.847763,1.0,02-2007
18.045696,-66.717186,1.0,02-2007
18.050547,-66.777489,1.0,02-2007
18.218952,-65.939957,1.0,02-2007
17.998768,-66.168312,1.0,02-2007
18.036154,-66.16256,1.0,02-2007
18.374231,-67.209236,0.5,02-2007
18.023029,-66.791428,0.5,02-2007
17.970539,-66.246414,0.5,02-2007
17.991743,-67.000259,0.5,02-2007
18.049324,-66.866508,0.5,02-2007
18.006666,-66.308388,0.5,02-2007
18.278818,-67.080223,0.5,02-2007
18.333139,-67.144089,0.5,02-2007
18.309254,-67.106361,0.5,02-2007
18.308334,-66.558693,0.5,02-2007
18.13084,-66.079872,0.5,02-2007
18.259972,-66.039581,0.2,02-2007
18.1877,-65.942856,0.1,02-2007
18.110147,-65.472076,50.0,02-2007
18.091269,-67.174347,25.0,02-2007
17.983538,-66.084427,20.0,02-2007
18.073431,-66.7099,10.0,02-2007
17.970539,-66.246414,5.0,02-2007
18.013334,-66.416862,5.0,02-2007
18.374128,-67.075279,5.0,02-2007
18.297945,-67.030426,5.0,02-2007
18.219831,-66.592567,5.0,02-2007
18.198488,-66.795952,5.0,02-2007
18.005566,-66.601433,4.0,02-2007
18.305115,-67.23027,4.0,02-2007
17.970869,-66.368584,3.0,02-2007
17.958364,-66.172852,3.0,02-2007
18.007933,-65.878517,3.0,02-2007
18.073431,-66.7099,3.0,02-2007
18.358133,-67.031029,2.5,02-2007
17.970869,-66.368584,2.0,02-2007
18.018326,-66.939667,2.0,02-2007
18.385344,-67.114166,2.0,02-2007
18.385344,-67.114166,2.0,02-2007
18.062706,-66.523926,2.0,02-2007
18.061184,-66.895203,2.0,02-2007
18.147217,-65.877586,2.0,02-2007
18.147217,-65.877586,2.0,02-2007
18.036154,-66.16256,2.0,02-2007
18.153376,-66.746155,2.0,02-2007
18.305115,-67.23027,1.0,02-2007
18.473412,-66.890327,1.0,02-2007
18.006096,-66.667595,1.0,02-2007
18.006666,-66.308388,1.0,02-2007
18.056477,-66.940918,1.0,02-2007
18.056477,-66.940918,1.0,02-2007
18.374905,-66.381439,1.0,02-2007
18.063969,-66.87796,1.0,02-2007
18.063969,-66.87796,1.0,02-2007
18.053959,-66.448174,1.0,02-2007
18.036682,-66.254295,1.0,02-2007
18.000149,-66.100899,1.0,02-2007
18.069086,-66.919533,1.0,02-2007
18.069086,-66.919533,1.0,02-2007
18.094906,-66.838295,1.0,02-2007
18.094906,-66.838295,1.0,02-2007
18.160624,-66.140182,1.0,02-2007
18.219831,-66.592567,1.0,02-2007
18.092176,-66.729424,1.0,02-2007
18.374231,-67.209236,0.5,02-2007
18.471178,-67.157776,0.5,02-2007
18.471178,-67.157776,0.5,02-2007
17.9879,-65.964447,0.5,02-2007
18.294088,-67.056664,0.5,02-2007
18.31448,-67.197655,0.5,02-2007
18.130913,-66.472954,0.5,02-2007
17.991743,-67.000259,0.25,02-2007
18.108768,-67.046249,0.25,02-2007
17.970539,-66.246414,30.0,02-2007
17.969784,-66.910782,20.0,02-2007
17.983215,-67.140373,15.0,02-2007
17.994455,-66.043442,15.0,02-2007
18.29113,-66.750832,15.0,02-2007
18.145185,-66.404648,15.0,02-2007
18.370405,-67.101395,14.0,02-2007
17.983215,-67.140373,10.0,02-2007
18.471178,-67.157776,10.0,02-2007
18.130913,-66.472954,10.0,02-2007
18.172014,-66.320862,10.0,02-2007
18.105072,-66.753044,10.0,02-2007
18.100979,-66.405479,8.0,02-2007
17.992292,-66.569527,5.0,02-2007
17.998768,-66.168312,5.0,02-2007
18.000149,-66.100899,5.0,02-2007
18.118147,-67.012459,5.0,02-2007
18.130913,-66.472954,5.0,02-2007
18.153349,-66.476265,5.0,02-2007
18.105072,-66.753044,5.0,02-2007
17.970539,-66.246414,4.0,02-2007
18.359339,-67.138206,4.0,02-2007
18.040579,-66.791748,4.0,02-2007
18.092176,-66.729424,4.0,02-2007
18.221821,-66.336884,4.0,02-2007
18.214119,-66.562141,4.0,02-2007
18.119322,-65.417709,3.0,02-2007
17.999434,-66.026398,3.0,02-2007
18.300018,-67.139999,3.0,02-2007
18.050814,-66.354919,3.0,02-2007
18.242825,-65.866768,3.0,02-2007
17.956533,-66.121941,2.0,02-2007
17.970539,-66.246414,2.0,02-2007
18.033382,-65.845215,2.0,02-2007
18.331411,-67.054253,2.0,02-2007
18.056477,-66.940918,2.0,02-2007
18.291122,-66.012032,2.0,02-2007
18.059925,-66.844116,2.0,02-2007
18.059925,-66.844116,2.0,02-2007
18.374992,-66.98188,2.0,02-2007
18.400852,-67.050865,2.0,02-2007
18.400852,-67.050865,2.0,02-2007
18.154835,-65.901482,2.0,02-2007
18.019348,-65.983139,2.0,02-2007
18.073431,-66.7099,2.0,02-2007
18.073431,-66.7099,2.0,02-2007
18.130913,-66.472954,2.0,02-2007
18.214119,-66.562141,2.0,02-2007
18.002386,-67.078094,1.5,02-2007
18.062706,-66.523926,1.5,02-2007
18.069086,-66.919533,1.5,02-2007
18.405439,-65.8675,1.0,02-2007
17.958364,-66.172852,1.0,02-2007
18.026896,-66.526848,1.0,02-2007
18.224972,-67.139771,1.0,02-2007
18.024462,-66.8666,1.0,02-2007
18.024462,-66.8666,1.0,02-2007
18.261545,-67.113716,1.0,02-2007
18.361967,-67.123428,1.0,02-2007
18.342518,-67.111572,1.0,02-2007
18.275782,-65.983589,1.0,02-2007
18.331411,-67.054253,1.0,02-2007
18.063969,-66.87796,1.0,02-2007
18.242222,-67.094261,1.0,02-2007
18.338512,-67.173058,1.0,02-2007
18.061184,-66.895203,1.0,02-2007
18.069086,-66.919533,1.0,02-2007
18.078007,-66.486336,1.0,02-2007
18.126307,-66.20768,1.0,02-2007
18.214119,-66.562141,1.0,02-2007
18.214119,-66.562141,1.0,02-2007
18.153376,-66.746155,1.0,02-2007
18.153376,-66.746155,1.0,02-2007
18.204277,-66.37812,1.0,02-2007
17.970539,-66.246414,0.5,02-2007
18.37645,-67.138626,0.5,02-2007
18.091257,-65.812027,0.5,02-2007
17.999434,-66.026398,0.5,02-2007
18.13212,-67.08268,0.5,02-2007
17.994455,-66.043442,0.5,02-2007
18.497644,-67.070007,0.5,02-2007
18.361967,-67.123428,0.5,02-2007
18.350328,-67.201172,0.5,02-2007
18.332642,-67.018456,0.5,02-2007
18.053688,-65.911224,0.5,02-2007
18.403494,-67.081078,0.5,02-2007
18.070255,-66.854874,0.5,02-2007
18.437214,-67.067627,0.5,02-2007
18.098534,-66.514458,0.5,02-2007
18.373442,-66.560211,0.5,02-2007
18.069086,-66.919533,0.5,02-2007
18.3729,-66.942284,0.5,02-2007
18.301867,-66.492851,0.5,02-2007
18.119322,-65.417709,0.25,02-2007
18.471178,-67.157776,0.25,02-2007
18.333139,-67.144089,0.25,02-2007
18.102509,-67.003189,0.25,02-2007
18.092676,-66.942284,0.25,02-2007
18.259766,-66.088997,0.1,02-2007
18.036682,-66.254295,500.0,02-2007
18.057226,-66.406883,60.0,02-2007
18.110147,-65.472076,30.0,02-2007
18.332642,-67.018456,30.0,02-2007
17.983215,-67.140373,10.0,02-2007
18.471178,-67.157776,10.0,02-2007
18.01667,-66.451408,10.0,02-2007
18.305811,-67.127609,10.0,02-2007
18.036682,-66.254295,10.0,02-2007
18.195904,-66.58728,10.0,02-2007
17.998768,-66.168312,9.0,02-2007
18.286818,-67.124268,8.0,02-2007
18.230062,-66.572067,8.0,02-2007
18.348801,-65.685387,6.0,02-2007
18.036289,-66.911003,5.0,02-2007
18.334972,-67.08316,5.0,02-2007
17.9879,-65.964447,5.0,02-2007
18.036682,-66.254295,5.0,02-2007
18.335257,-66.383095,5.0,02-2007
18.177994,-66.982742,5.0,02-2007
18.28315,-67.001099,4.0,02-2007
18.190876,-66.349678,4.0,02-2007
18.334972,-67.08316,3.0,02-2007
17.981108,-65.938034,3.0,02-2007
18.036682,-66.254295,3.0,02-2007
18.036154,-66.16256,3.0,02-2007
18.374128,-67.075279,2.5,02-2007
18.442785,-66.201263,2.0,02-2007
18.00882,-66.73941,2.0,02-2007
18.348801,-65.685387,2.0,02-2007
18.383747,-66.682678,2.0,02-2007
18.024462,-66.8666,2.0,02-2007
18.009628,-66.359695,2.0,02-2007
18.334972,-67.08316,2.0,02-2007
18.188414,-65.895508,2.0,02-2007
18.291122,-66.012032,2.0,02-2007
18.375015,-66.357918,2.0,02-2007
18.375015,-66.357918,2.0,02-2007
18.085781,-66.990143,2.0,02-2007
18.335257,-66.383095,2.0,02-2007
18.063292,-66.221466,2.0,02-2007
18.142918,-66.590668,2.0,02-2007
17.991743,-67.000259,1.0,02-2007
18.134274,-67.100838,1.0,02-2007
18.471178,-67.157776,1.0,02-2007
18.042032,-67.014061,1.0,02-2007
18.34053,-66.994316,1.0,02-2007
17.983538,-66.084427,1.0,02-2007
18.291122,-66.012032,1.0,02-2007
18.059925,-66.844116,1.0,02-2007
18.177233,-65.991325,1.0,02-2007
18.036682,-66.254295,1.0,02-2007
18.098534,-66.514458,1.0,02-2007
18.098534,-66.514458,1.0,02-2007
18.373442,-66.560211,1.0,02-2007
18.426748,-67.023224,1.0,02-2007
18.3729,-66.942284,1.0,02-2007
18.250706,-65.790413,1.0,02-2007
18.219831,-66.592567,1.0,02-2007
18.092176,-66.729424,1.0,02-2007
18.191408,-66.626381,1.0,02-2007
18.227423,-66.611565,1.0,02-2007
18.172014,-66.320862,1.0,02-2007
18.085426,-66.197586,1.0,02-2007
18.214119,-66.562141,1.0,02-2007
18.142918,-66.590668,1.0,02-2007
18.018326,-66.939667,0.75,02-2007
18.511625,-67.065475,0.5,02-2007
17.99262,-66.930443,0.5,02-2007
18.141129,-65.36467,0.5,02-2007
17.970369,-66.929642,0.5,02-2007
17.976648,-66.114357,0.5,02-2007
18.134274,-67.100838,0.5,02-2007
18.286818,-67.124268,0.5,02-2007
18.374128,-67.075279,0.5,02-2007
18.299297,-67.188332,0.5,02-2007
18.34053,-66.994316,0.5,02-2007
18.150723,-67.105469,0.5,02-2007
18.321482,-66.466782,0.5,02-2007
18.059862,-66.828506,0.5,02-2007
18.069086,-66.919533,0.5,02-2007
18.248348,-66.128349,0.5,02-2007
18.063292,-66.221466,0.5,02-2007
18.172014,-66.320862,0.5,02-2007
18.091093,-65.860268,0.25,02-2007
18.250706,-65.790413,0.25,02-2007
18.263613,-66.162994,0.25,02-2007
18.036289,-66.911003,90.0,02-2007
18.464092,-66.381386,80.0,02-2007
18.056477,-66.940918,60.0,02-2007
18.08744,-67.092323,50.0,02-2007
18.453468,-66.66478,30.0,02-2007
18.214119,-66.562141,25.0,02-2007
17.958364,-66.172852,20.0,02-2007
18.383747,-66.682678,20.0,02-2007
18.119143,-67.060432,20.0,02-2007
18.379002,-67.012344,20.0,02-2007
18.018326,-66.939667,16.0,02-2007
18.110147,-65.472076,15.0,02-2007
18.412663,-66.465836,15.0,02-2007
18.110147,-65.472076,12.0,02-2007
18.018326,-66.939667,10.0,02-2007
18.374128,-67.075279,10.0,02-2007
18.092676,-66.942284,10.0,02-2007
18.3729,-66.942284,10.0,02-2007
18.102509,-67.003189,8.0,02-2007
18.048874,-66.070869,8.0,02-2007
17.989458,-66.518951,7.0,02-2007
18.111052,-66.896629,7.0,02-2007
18.300846,-66.036934,6.0,02-2007
18.374992,-66.98188,6.0,02-2007
18.352669,-67.006691,5.0,02-2007
18.172014,-66.320862,5.0,02-2007
18.21876,-66.315903,5.0,02-2007
17.95838,-66.407333,4.0,02-2007
18.370405,-67.101395,4.0,02-2007
18.150723,-67.105469,4.0,02-2007
18.331411,-67.054253,4.0,02-2007
17.998768,-66.168312,4.0,02-2007
18.066957,-66.195572,4.0,02-2007
18.203012,-67.144806,3.0,02-2007
